id,name
"dcd42e39-e96a-4426-af7b-4daff9e9c940","Brabus Island"
"a0f970e9-a2e9-47c2-ae56-1285e3683412","Brabus Island Chapter Two - The Villas"
"65411864-4580-4883-8198-a1f548f1b98a","Breez"
"113a8bac-0567-4e18-b872-9a25a484b85f","Bugatti Residences by Binghatti"
"6bf8263e-a055-4b86-964e-d8f9e837f322","Bulgari Lighthouse"
"da8e8ca1-edb1-4e58-8549-1a36056f681f","Burj Azizi"
"ae57d475-f9cb-4d44-a15b-8e6c36097459","Burj Binghatti Jacob and Co Residences"
"99583583-f389-426e-b608-8d5421161ea4","Butterfly Towers"
"0288ca71-4d73-45d0-a917-60afca44f8c9","Cala del Mar"
"f3575fe2-f3c9-4a47-993a-4adaab7174d3","California Residences"
"1f446f29-2966-4b40-be19-a4e76aea63bb","California Village"
"471692e8-a714-4e48-bcb8-6fd1d2fd5d22","Camden"
"55e0466d-c335-4909-bf35-b4b9924b0b31","Camelia Villas"
"5ab4432c-2761-4468-a8ab-262250744c1d","Canal Crown"
"1644ea45-c8d4-4383-bfb6-6726aa425b7b","Canal Front Residences"
"e05f1eb4-4292-4d12-80db-12a2eee100a5","Canal Front Residences 3 and 4"
"113d7425-8eeb-462b-afac-f2a4bc9c164d","Canal Heights"
"3ab47b3f-33ed-4873-92d0-b84bb0576e29","Canalside Marina Residences"
"3f5eb949-c15b-4edb-bad0-afd5dfcdf166","Candace Acacia"
"754970a9-84bd-42f3-9eae-7dc467cd0158","Candace Aster"
"049659ad-43a1-4b77-b7d8-ceaeb6fd3fcc","Cape Hayat"
"600ed909-5075-4fda-adba-24fa2d0116b6","Capeside Marina Residences"
"4bbf9d80-802d-42c6-9321-7f32b840425b","Capital Horizon Terraces"
"eaa3b0fb-66bc-4960-af45-85165246b8a8","Carmel Residence"
"a783ca38-333c-4a7a-8c1a-ebbe1a1e9766","Casa AHS"
"79853fce-df74-49c2-be12-8e71f1bf3632","Casa Altia"
"34e831d1-0ce9-43df-9dc4-8b820cad1683","Casa Canal"
"d36e4834-9c8c-403b-8397-ce926cb631bf","Casa Serene"
"290aa09b-83bb-4d06-a495-ff8c6321485a","Casa Vista Residence"
"c53e9542-914b-4a02-9af3-605541bd9aad","Castleton at Central Park"
"72589316-e2f9-4120-afec-e700fc2507ea","Catch Residence by IGO"
"7aacb5f1-38f0-4da8-a9a2-5032dc0ab43c","Cavalli Couture"
"610b04f1-39cc-42cd-be16-66799b35137c","Cavalli Tower"
"ccf1a9a6-6c3e-4a07-8cc7-2da5bff58f0f","Cavendish Square "
"c623789b-0ed2-4276-8852-c10ba6b59cf7","CDS Wave"
"847e154b-5e32-47d8-b206-b3917d6ff5f6","Cedar"
"b8591a3b-b808-439e-abee-1f1e25e3f8f2","Celestara Residences"
"02d154ff-1647-41ae-a169-bdc7866f0a22","Celeste by HRE"
"e966f6f2-a6ad-495e-8a81-e8354e5e7ed8","Celeste Heights"
"f63dc52f-a9b4-45f5-a208-309d2713a21b","Celesto 2"
"f2855eda-2ad7-4b5c-9131-4369e344bc26","Celesto 3"
"b9321baa-6842-4667-9df5-5b44dbb1f261","Celesto Tower"
"bedb226e-7517-4258-be53-28e7f4ba7c24","Celia Gardens"
"7b313ba8-7ef2-4756-9ac1-c15d9b582ca6","Celia Heights"
"b503b5f4-2712-4dc8-86cf-6069e09ec5d1","Celia Homes"
"829917d7-7e2a-4c50-86b0-edcdd0e27adf","Celia Residence"
"cada14d6-1c8d-4a27-9c4d-e2ba236a3321","Cello by Taraf"
"3afcfaac-dd3a-482f-9c4b-4abe102c4579","Central Park Plaza"
"c4d95704-aecd-47f8-8d29-a3021e366b66","Century"
"57023632-5788-471b-a5af-fca0036d3a45","Chapter 01 by Newbury"
"1749956c-01a2-45ff-8bf5-8d7a7dc986e3","Chelsea Gardens"
"a6c34ea8-618f-427b-a010-63664c65ff28","Chelsea Residences"
"03ab2911-d501-494d-8d47-43420060a18e","Cherrywoods"
"777c4c6d-ef78-4107-8e8c-518f7e6ce4ef","Chic Tower"
"ce21e3f6-b1c9-4231-8d97-4f9b297aa756","Citrine Residence"
"f9fdea27-d710-4798-8643-9de33e4390ca","City Walk Crestlane"
"44c391a0-43eb-48e5-9652-d979a8e469ac","City Walk Northline"
"a6e8d023-dba7-4eb4-a2fa-bee9e54f7dc3","Claydon House"
"671abc68-f975-4bdf-8200-b8444066d24b","Clearpoint"
"89aafef5-ef72-4f1a-9afb-621591b961d0","Cloud Tower"
"c025657d-8254-4564-8594-c8099c60e5b3","Club Drive"
"a288c53e-152c-41b4-a518-12cd79e21f4d","Club Place"
"f30a42c6-e05d-44c3-8aac-bfe4080ff274","Coastal Haven"
"b4f966ef-e3f5-488d-a0f6-ad4bfe4d7b70","Coastline Beach Residences"
"7f3e19ad-a4d3-404f-a532-dcb20cbcdeae","Colibri Views"
"a995f737-e843-4145-862d-93edbc568ba1","Comfort by Roof"
"406ca8e1-57ac-4eab-b09e-a739466125f9","Como Residences"
"4b4224eb-0e81-4ea2-be24-38420c3e3774","Concept 7 Residences"
"850a363b-b283-4a3b-9fb4-4513847eb978","Condor Golf Links 18"
"2d2be42c-df2b-4301-a677-321767b74d18","Confident Lancaster"
"bfe19cbc-799b-4004-a260-3a75244c793b","Conqueror Tower"
"6c2d74d2-3586-4c52-8210-af2472d14e1a","Coral by Vision"
"4fb06985-ac5d-41f2-93e4-ed32220c7667","Coral Reef"
"a78b5364-0279-48ad-a30d-edf8b01097dc","Costa Mare"
"167381ad-1aa8-4d28-9893-d58581f02311","Cotier House"
"1b55021b-762d-4665-858d-76379a3c7fda","Cotier House 2"
"800fe73b-371f-4f58-8651-87b024634186","Courtyard One"
"b448e928-c4bb-4ef0-8fb8-e290b4cba795","Cove Boulevard"
"bf42f879-19b7-4d16-8206-1aa1efbaf358","Cove by Imtiaz"
"a9c10dde-cad4-4147-98f4-8561d7822145","Cove Edition 2"
"8fa92c92-e1bb-4e13-8a4e-5354bc6a49ab","Cove Edition 3"
"1278b4d4-39dc-45fd-a05a-ef62dc38d125","Cove Edition 4"
"c4754a97-9cfc-4638-9176-340715ba07d5","Cove Edition 5"
"aec977d0-c68b-48af-81db-7d5deeb7c658","Cove Edition 6"
"d2e8aec8-14cf-4891-ab2f-a1c33e298be0","Cove Edition One"
"f1c223ca-579d-489d-b9a9-0924736a2566","Cove Grand"
"3eaef726-c9cf-43c3-8bcc-45cb1a87cf27","Creek Bay"
"01efd8bc-a94b-47bf-a0ff-160e448d2470","Creek Beach Orchid"
"849a307b-fc1c-484e-886c-5838c45e10ad","Creek Edge"
"59ad914f-dc6a-4aaf-bac1-c448bdd89938","Creek Haven"
"2181c129-ad55-46cb-96f2-0436042542dd","Creek Rise Tower 1"
"76a5ec65-b6ee-4a8b-953e-3adbc79b19f1","Creekside Residence"
"c61cc54b-1b78-4ae1-a75c-b062da6e1ff6","Creek views 2"
"b75d7fde-b624-48c5-a386-04924c05075f","Creek Views 3"
"54fa1887-b36d-47e3-88c4-1f973d44980c","Creek Views 4"
"8fccff53-e17b-4eed-a33c-caef3af21887","Creek Vista Heights"
"c6891429-189f-45ee-aafe-391db5c29e33","Creek Vistas Grande"
"ce0e2cfa-27c5-4feb-a7ad-6a2d53f89f89","Creek Waters"
"f9204fd5-1002-40a1-81ab-f4c99e42d7a3","Creek Waters 2"
"89ca71e4-56a0-42bd-9332-648b9924dcf6","Cresswell Plaza"
"047ba5c4-8dcf-483b-9a44-c57963f654d3","Cresswell Residences"
"7099685d-ea06-4dfa-9047-6b961c0dfa56","Cresswell Views"
"cd90493c-8049-4aa6-b76e-626bb27ec40b","Crest Grande"
"669b930b-eb87-47f8-8632-7556d819a02f","Crown Palace"
"4bd93e13-0703-4ebe-8fde-a7361cffe802","Crystal Residences Tower 2"
"3cfd78c1-e4e2-4a86-b690-46785269564e","Crystal Tower by VHS"
"ab542c18-6099-4b67-88c2-5a7881078537","Cubix Residences"
"e3e5b9e6-63c3-4a93-a97f-2ed3689e4685","Cybele by Wadan"
"dd065854-1b0c-486b-92b3-8476c5a1aeb5","Damac Bay"
"56be7c27-7564-4cc9-b4a1-f2732a06020e","Damac Bay 2"
"8bc528e3-1584-41aa-8680-0fe48822e462","Damac Casa"
"97c68fbb-2cc7-4b37-b25f-0c1133a5e060","Damac District"
"8b964a64-b7f1-48af-be14-5bbef910c411","Damac Harbour Lights"
"c6f0c9e5-3c93-4890-a478-5decd9d9c058","Damac Hills 2 - Amargo 2"
"bd0a63d7-b22c-4f9e-82b2-82bb1f251cc2","Damac Hills 2 - Avencia"
"1fc55b63-ee70-4853-8112-45e436194ecf","Damac Hills 2 - Camelia Villas"
"42c80892-dfe4-4da5-bfe9-4bb40eb7bc93","Damac Hills 2 - Hotel Edge by Rotana"
"a52637ba-38b0-4c1d-a0a5-7e71ead6f2d6","Damac Hills 2 - Park Greens"
"eb314d94-1f4a-4b81-9be7-e3ea9dd6a082","Damac Hills 2 - Victoria"
"26331423-810c-46cc-8856-d95ce2e7e145","Damac Hills 2 - Virdis"
"7396e2df-86a8-4882-81b4-ee57ae0c7333","Damac Hills - Belair Phase 2"
"60d0b997-1c9f-457f-a026-8aa6e6015c07","Damac Hills - Bellavista "
"ea635ebb-36a1-4151-8005-bd795af8df0c","Damac Hills - Cavalli Estates"
"0ac3b6e2-35fc-45c9-9e85-8ae18e356a32","Damac Hills - Gems Estates"
"5948aec7-623e-4311-bdb6-d9d142be4591","Damac Hills - Golf Gate"
"5cc15d86-cf3e-4a93-bdab-38da63958b19","Damac Hills - Golf Gate 2"
"0ea419e7-5b8e-48ed-86e3-c86fac50fa21","Damac Hills - Golf Town"
"19478bc5-0044-4ba6-997b-bc65a39dce69","Damac Hills - Ivory"
"11c2dbd1-9a85-4b82-ba11-a52df18ac8dd","Damac Hills - Park Town"
"d51f0ad9-61fc-4036-8ea6-e2ab5884e110","Damac Hills - Radisson Dubai"
"140fe52d-00a8-4bd0-b90e-9450d117bb92","Damac Hills - The Legends"
"5ff86d3c-d0ba-479e-bdfb-e495bda4156c","Damac Hills - Utopia"
"fcb183f8-cd93-4741-903f-979fff44930f","Damac Islands Phase 1 and 2"
"28968d21-ad24-4982-8989-f8a80972a38e","DAMAC Lagoons"
"cbbf32f0-7c8f-4f09-ace5-8162b47789ec","Damac Lagoons Marbella"
"3dbdcdd0-b937-4d7e-bc83-537ce2f4f9a1","Damac Lagoons Monte Carlo"
"95dceaf4-69b4-4862-88f0-37c20c0d91af","DAMAC Lagoons Morocco"
"ec4aaf3c-24c4-4451-9f56-f34b79b254a2","Damac Lagoons Mykonos"
"27a05099-c841-4930-9fa1-8a98e2636434","Damac Lagoons Views"
"2b0b7a25-d467-4b87-a464-c179237b5637","Damac Lagoons Views Phase 2"
"f9f5d87c-e4e7-4495-b403-802b3124a7be","Damac Lagoons Views Phase 3"
"8b983432-d246-480f-8a14-b9900213d142","DAMAC Majestine"
"242c6c8b-8b26-4512-a43b-cdc8e3cc7586","Damac Prive"
"b445939f-d992-4be7-8d88-8eac6a0ec68b","Damac Riverside Views"
"9999415b-26d0-40c7-b5bb-b06c7513563b","Damac Safa Gate"
"95db492c-6ecd-4523-9944-47c8c18c9fc6","Damac Towers by Paramount"
"d62c61c9-4665-4c2d-9a8e-e43601951743","Damac Violet"
"b4211548-89aa-4618-826a-ef9ebf69c2ed","Danah Bay"
"7ad67816-a321-4f3a-98ba-f7a35bedd7ee","Dania"
"84bdfb6f-c1b4-4bba-bce0-7242474f3b4c","DaVinci"
"3e8013fa-4beb-42be-bfa6-4eadfda17e74","Deansgate by ADE"
"16e1ea26-09f7-4a54-8756-7b47e56e04ee","Derby Heights by AMIS"
"a2f78a55-767f-478d-b8a8-022f4c40a559","Design Quarter"
"8865891f-49fe-40cb-b679-3b5456a7a4b8","Dezire South"
"4ee9b696-58dc-4dc4-b556-45c6e50b8272","DG1 Living"
"52a7e35d-9058-4f2d-89df-d97cd6bc289b","Diamondz"
"3a2f22b9-2b2c-4c82-b280-b2e6488dbd23","DIFC Heights Tower"
"3164062f-a91c-4689-afed-71e81d41cace","DIFC Living"
"ef79f1c4-1b8b-4bd3-aea8-b645edd9cab5","District One West"
"10bfeb2a-f0fd-4da5-9765-00c2703a2b1a","District One West Phase 2"
"5a53994d-aac0-4d27-9c9e-6230aa88dd88","Diva at the Bay"
"a988cf8a-4842-459c-b88f-81880de00ef1","Divine Al Barari"
"9dbf3088-b1ff-4088-9a1c-441cd183a7f0","Divine Elements"
"c0e82c2e-c8c0-4bcf-87ef-bc912a6c0eae","Divine Living"
"d71af1a8-b3ee-4dce-8711-126a6d1cf8be","Divine Residencia"
"1772f850-4e05-4d1d-8792-abe66cffd399","Do Hotels and Residences"
"a0d0450c-3ca1-4854-83a0-b645766a1f3c","Dolce Vita"
"e25d53aa-5b27-47c5-ae9e-98a168a37e5e","DoubleTree by Hilton"
"99f6600a-2c15-4dd3-90b2-978296a4cd42","Dreamlife Residences"
"58e1f8c7-1ffe-4ead-832d-4035bb1fb133","Dubai Harbour Residence"
"8851c147-918f-4122-9efc-d3ae13c318f4","Dubai Islands A"
"e70a11d0-6b89-4c59-8ea3-cde66e9dfb76","Dubai’s Hills Fairways 69"
"237349a1-96b2-4067-9ea1-46c5ae02f0b8","Dubai Wharf"
"221b3195-d6b5-455e-9741-7ed74fdc0c57","Dugasta Warsan (Jneibi)"
"32828335-f29b-4946-93dd-669b893de867","Dusit Princess"
"b4553d12-58f5-4625-869d-47017f5d56d4","D Villas"
"7a51abb9-9cd2-493a-94eb-f04a3d80d54f","DWTN Residences"
"4049d019-4e47-474d-9d78-585cddb90c61","Eden Golf Views 1"
"2fe202b2-0403-42fb-b209-45a1dd596cc8","Eden House The Canal"
"4d8ea173-4593-4b9e-90c9-4ecf81dd2d9b","Eden House The Park"
"eaf65494-06c8-44ca-9e55-c1f50d5bc795","Eden House Za’abeel"
"bcf0afe8-84b0-411b-9ebc-09d28ad7329e","Edge Raha Island"
"c4d16c79-e191-4ffe-88f4-ed0facf49cdc","Edgewater Residences 1, 2 and 3"
"984be3ef-4f16-45d7-939e-dd84981ff3d7","Elano"
"453ed1b9-0268-408c-ba72-bfe5225a5fb4","ELAR1S Axis"
"630d40a3-ff7d-4d26-82c9-270cb192b6c8","ELAR1S Rise"
"6100709b-78bc-456b-af23-899f45525ea6","ELAR1S Sky"
"b9c6db7b-80c6-4289-a803-c88535b4ea94","Elaya"
"716ff8c9-78e3-4012-b234-79057162ac75","Elbrus"
"950cf975-6070-4d8f-b230-e311dadb92a7","Elea at The Valley"
"51b88426-9e51-4799-8e9b-ba6c4524ae24","Electra Acube"
"f78f8406-da5e-428f-a059-41c0af5481e0","Elegance tower"
"1e35ff69-42fb-43ee-87d7-0c533ed0ad07","Eleganz"
"4a480201-3f1e-4050-850b-94533ed13caa","Elevate"
"4a0d8368-3948-42c8-89f3-f2f5e03858b8","Eleve"
"3e7bdc6b-e9cf-436d-80bf-8650787fdc36","Elevia Residences "
"bec773d4-160f-475d-9700-e314104022fc","Elie Saab A Vie"
"b13819d0-c675-42b2-9ae0-c1b3f4454bdc","Elie Saab Waterfront"
"84a36f66-7ac3-48b7-9bdd-0439313be197","Elire Managed by LUX"
"1e6d1da0-e5d3-4b9a-a0b7-6beba7699ecd","Elite DownTown Residence"
"5418afa7-b52d-4ccb-b710-182855d47451","Elitz"
"682c49b7-00f4-463c-ba8f-ef99448ba8c4","Elitz 2"
"dabfea38-4811-462a-88c5-50365a5d9e2d","Elitz 3"
"b310d2a9-c2f8-4f52-a1eb-0fcd5671acc9","Elle Residences"
"2c8cc0eb-7a0b-4f0c-ac96-640e601be691","Ellington Beach House"
"6d97ee98-f435-41b5-9af9-1b3c376e322d","Ellington Cove"
"98cb9cb3-329c-4bd0-9f3e-d90ae1a9b690","Ellington DT1 "
"7f3925c9-ea27-4c18-aae1-9d86cdbedfb0","Ellington House III "
"2b23a5c1-3eba-4ef8-8882-fe3ce17f6517","Ellington House IV"
"477b3be5-10b9-4951-b9ea-d1d558b8276a","Ellington Ocean House"
"e323dcce-46b8-4fbc-84a0-db3c7c1fa32e","Ellington Views I and II"
"8c71cd18-979a-4f0e-9a6e-951b6e4fde3c","Ellington Villa Collection"
"122adc40-2c0b-4f63-9db0-810cbe009454","Ellison"
"e9305e17-6bd6-41b2-8714-8008bc60b7c0","Elmora"
"9af24993-e798-4182-ba64-3e9679933491","Elo 2 and 3 Damac"
"934199e2-6d4e-4c31-86f4-3fe1be14d559","Elo Damac"
"8d12bc39-8963-42b8-86e8-ad55344d6160","Elora"
"4c580df8-9064-4ef2-b46b-d7b0d0ff4eb6","Eltiera Heights"
"a621ccf0-75cf-43b7-826e-81ce87372ded","Eltiera Views"
"5eae2768-0d85-4108-bd2f-dce393f46718","Elva at The Valley"
"33a28c8c-01f0-4c44-a6c1-89acd229472f","Elvira"
"9784aa46-5611-44c5-bb1e-f0b9bc35ebd6","Elwood"
"a4f2d473-9184-46da-bc04-b452bcbbbce3","Emerald Vision Tower"
"aa10d323-9e1c-4a47-88f6-fa6ae53bce98","Emerge Residences"
"294eb8ce-80be-4a53-aec9-336b00de41ac","Empire Estates"
"ad5690c0-dd1d-433a-b839-f3d8b5f22860","Empire Gardens"
"df08de07-af85-438d-ad42-fbb130c69e60","Empire Lake Views"
"c7bf003a-6164-4783-82cf-ba441c2d776e","Empire Livings"
"92b94a48-92f0-4b66-8965-d73922348af2","Empire Residences"
"3928d843-0ed8-4ce2-b300-31b87a9768c9","Enaya Residences"
"81cb95e9-4dbd-472e-92b4-4d860c1006bd","Enqlave by Aqasa"
"2c676fda-9d99-4a2e-b7e0-0e7428257f21","Enre Residence by Imtiaz"
"434ddd40-bb36-4e38-a5f1-23192cdb2989","Enso Jade"
"ddae0123-a621-4773-955e-7f482a9b4098","Enta Residences"
"ddf3b77f-2392-4e3e-8933-1a2276091a08","Equestra"
"fa4fba4d-c3b7-44df-9ca7-be5afede3542","Equiterra"
"3536faad-a034-4b8a-a2d7-fecedce55544","Equiterra 2"
"e7ddf18a-c5b5-43ab-9ff1-1eb735b361ee","Equiti Apartments"
"c08a5d64-916b-4fbf-9dcd-931e3bf9f186","Equiti Arcade"
"833f5340-c332-40c5-a0ec-ea4740cfd416","Equiti Gate"
"fa15484b-310f-4e03-b597-8c03a231ee4a","Equiti Home"
"bad4445d-f375-483b-b5f3-bbbe512194a9","Equiti Residence"
"2a1e749a-4315-4ff8-97bc-606efb7e6980","Equiti Villas"
"2e884424-1551-42fa-aaab-c2050c0178e9","Erin Central Park"
"974ae08b-9c53-4e00-bc33-d201dcdff811","Esme Beach Residences"
"53458361-5703-4334-acad-a5efe6a8b92e","Esplora"
"85f335c7-14de-4974-ad20-dac7feb07327","ESSENL1FE Residence"
"9e2da9c0-a31c-4f72-8d98-2015a3339023","Estrella By Nexus"
"7525c9dd-1d1e-4cc3-b394-ecb8b025980f","Ethan"
"1b36415c-ca85-4e5d-8a5e-f8a4b260cbf7","Evelyn on the Park"
"b524d221-45cf-4a5a-a221-f2d13298f3de","EVERGR1N House"
"9a27c785-1410-4c69-9116-0fc094ad49e0","EVERGR1N House 2"
"50585097-ed7b-4ae5-b5e4-a6f3b4c0b437","EVERGR1N House 4"
"b0556ddb-0abc-4c13-b44c-b2cc0dc91272","Evergreens"
"fd071e4c-3cd5-4e6a-8874-45407c61a5a9","Evora Residences"
"fc982ad1-fffa-4528-9ea6-2f127ee5bc7c","Exotica by Al Marina"
"1737c60c-a0d7-4a12-837b-d342f4df6171","Expo Valley Views"
"c4e58371-a7e5-465c-a87e-3426623e6891","Expo Valley Views - Ghadeer"
"6af192fe-7d42-4c41-ab8c-6e5928dd410a","Eywa"
"438e1dd2-1164-4051-a928-beeace69f1e3","Eywa Way of Water"
"2f336ffd-67e5-4441-a0a5-ececba0f5cd6","Fahid Beach Terraces"
"1559f021-6a92-431e-8de5-4550bc3b3acb","Fairmont Marina Residences"
"c2c6eac9-3598-43f7-9ab2-7a1049975430","Fairmont Residences Al Marjan Island"
"55b89143-04c8-4fc9-b94d-2fbc970bfcc4","Fairmont Residences Dubai Skyline"
"e3c31cfa-d3f0-4823-acb8-1f6f22c2463b","Fairmont Residences Solara Tower"
"270ce025-c086-4776-9402-cbc4849cf1e7","Fairway Residences"
"b10cb57a-0047-45b3-80b5-5d569cc04628","Fairways 156"
"3d2cc42b-f8cc-4ef9-a726-3b08af955182","Fairway Villas"
"d5011d3e-c472-4e80-8ed7-bdaa44d2fc9e","Fairway Villas 2"
"79f24f57-f3ea-4603-a747-c42b881aff07","Fairway Villas 3"
"6ddeecf9-fea0-4201-bab8-6337188b6feb","Falcon Island"
"f69094f8-e895-4d49-b0bd-8eb67d750ab4","Faradis Tower"
"c2815eb6-d2d7-44e9-8cb2-0313023ecd26","Farm Gardens Villas"
"964978de-51e5-4f15-bc34-f81d0ec1b39d","Farm Gardens Villas 2"
"dbdd9a6b-774c-4ec7-b363-e602e527a082","Farm Grove The Valley"
"26541a10-f2cf-416f-81de-cf9ab01040bc","Fashionz"
"1b5b7f84-9cef-4b02-854c-d7d3e82656e6","Fay Alreeman 1"
"47932577-32ce-4bdb-9f73-1111b773c8b7","Fay Alreeman 2"
"522234a6-4808-4e27-82f5-8b22b307f373","FH Residency"
"93ecf043-4e82-4804-bbd4-45acc7e67356","Fia"
"15c7a18d-0951-4582-87b1-c205d6950397","Fior 1"
"c8c0a90f-be43-49e1-b9bb-56b77fa6f27b","Fiori Residences"
"b30a8873-d1f8-4eee-a766-e82dcca1b8da","Firoza"
"2145b03e-5e09-4a43-9c4d-95f635755e83","Five Jumeirah Village"
"b36976a3-dcf0-4784-88ad-61f5c42df4cf","Five Palm Jumeirah"
"eb3e787e-4bbf-4ad3-b0e3-b4f107732e54","Floarea Breeze"
"ad5387c5-227c-48ad-a620-a7a8d40ae3f2","Floarea Grande"
"0d8b92d9-c7d1-4c29-9636-929c1d22de86","Floarea Oasis"
"df838393-4e5c-452c-b936-6f128b8111b7","Floarea Residence"
"3e5e5b7b-ac13-4e2d-8f65-798d302d1268","Floarea Skies"
"43b510a5-4643-42d0-81db-e706055284e2","Floarea Vista"
"83f0a035-0820-48b7-a21a-a0adbcad0fdb","Flora Bay Residences"
"88428333-7aff-4f94-ac2a-4cdcd1ad55d4","Flora Isle Beachfront Residences"
"ba9ba395-7dfa-41ee-a1fa-ec5817ca5ddb","Flora Shore Beachside Residences"
"c38cbb52-b9a7-4962-857c-2ca9f2526fd9","Florine Beach Residences"
"7b9c8b14-2c81-4085-91bf-1dcb9c541391","Flow Residences"
"c2e4557a-d389-4808-8856-433ed8b20143","FLU1D ONE"
"a0ee9ad5-d917-48a4-b1e7-fcc2dcb82901","Forest City"
"1e551c53-c145-47bb-a985-db383389f373","Forest City 2"
"8a649419-3f7b-4214-86e7-6c16bf5496a6","Fortune Bay Residences"
"366e94ef-1b10-4b32-8cc4-554b9a620a96","Four Seasons Private Residences Abu Dhabi at At Al Maryah Island"
"6a47b973-239d-4880-bed6-9b60d5418464","Four Seasons Private Residences Abu Dhabi at Saadiyat Beach"
"d2978b7c-3b04-4a9a-90a5-8a7690b95276","Four Seasons Private Residences DIFC"
"9235face-a9d9-4f7f-8c66-9d16041d0dd3","Franck Muller Vanguard"
"f18f975f-cf67-4c94-be89-b42d994390c8","Franck Muller Yachting"
"718d271f-fd61-4138-b098-69fab93c810e","Future Residence"
"2f333e8d-661d-4880-bc57-ed35ead9d81f","G24 Warsan"
"59629b8e-3140-4bbf-a315-c6205a7aee14","Garden City"
"4c092918-2b21-4041-9c84-63b5457a1255","Gardenia Bay"
"4bea2c03-17b7-4a37-9716-c238fc3fac97","Gardenia Living"
"da1c28ed-993a-40d5-9ee6-3b82dd74856e","Gardenia Residency"
"f297954c-5c7a-47c4-ad3b-6b36a68c235e","Gardens 2 "
"9bb2e673-7ece-403f-93ce-da0b40e17fb9","Gate Eleven by Amwaj Development"
"bbd078ff-c75a-4bb8-9cef-c61b63480766","Gateway by Premier Choice"
"cd8783f1-59a7-4e6e-b60a-8de6d5a62b16","Gateway II Residences"
"2957fc22-49b6-45f6-b4de-4e761d525c68","Gateway Porto Al Zorah"
"e93d3296-ba30-417a-94e6-9df0efe627a7","Gemini Splendor"
"0ddb7119-bafd-4a85-9c8c-738957b54bc7","GEM Residences"
"182c3744-2050-4245-af35-6a5c3399a1fb","Gemz"
"e08ea675-e770-49df-ac9d-5f63719ba157","Ghaff Land Residence"
"ee29f377-e21c-4288-8184-b648dfa85160","Ghaf Woods"
"dc5cb66e-3c73-4af5-9311-3baa71d116d5","Ghaf Woods Distrikt"
"7de4ac64-a94d-484b-8625-46160d951a8a","Gharbi 1 Residences"
"d05df2df-46f1-42cc-a520-a78a4ad28cfc","Gharbi 2 Residences"
"5180d658-fb85-4503-990f-91e834fd4995","Gianfranco Ferre Residences"
"92bd83ca-7c45-4f87-96e1-3ca1bab2e394","Glam Residence"
"26a0ed3c-eec5-4bd2-b517-1a848422136e","Golden Woods Albab Views"
"b1625ea2-3e68-4c30-aea9-6e8f928169b3","Golden Wood Views V"
"baa83aef-8958-4102-b743-f8e35695243b","Golf Acres"
"7501d291-3c66-48f5-9e05-e6ee67c014c3","Golf Apartments"
"8946785a-e817-44e4-8458-c2379099d900","Golf Dale"
"c7d2efb8-3fa9-4155-89e1-bd51619df2e0","Golf Edge"
"4a536626-9c36-4521-b7cf-79029ae06b09","Golf Grand"
"2349cdbd-4872-4664-a931-9b7a3ee24b0a","Golf Greens"
"ae7d1c70-07ea-4e2d-8e29-bfa8b5651a50","Golf Grove by Regent"
"7f52abf8-2ca5-4157-83fb-50fc3b810e6c","Golf Hills"
"4ccfc776-f21d-49df-838d-7b4e98425e15","Golf Hills 2"
"93f26aab-0257-4295-ae5d-8f0c9492891a","Golf Hillside"
"dbf7c2d0-ae3e-4cf2-b91a-5f2981a2b9dc","Golf Lane"
"165c5564-c3d7-48f1-a14f-9a1285d14d58","Golf Meadow"
"e76a9cff-a2cd-44f3-81cd-1698ed39bd33","Golf Place"
"5a7cda41-a3f3-4a9e-8637-7ceda1d55236","Golf Point"
"c576a916-772f-41b4-836f-124d1a0a30b6","Golf Terrace Residences"
"592cd2d5-8b0b-4eb1-86c3-0003b855094a","Golf Vale"
"4240d9fd-0bd6-476f-b123-49fb5c0055f3","Golf Verge"
"a1523442-c4a2-43dd-823f-04da70f02609","Golf Views"
"0d646eec-f3d9-4ca1-bb0d-429ed18d53f5","Golf Views Seven City"
"565310fa-9dbf-4064-bbce-a13e45c72330","Golf Vista Heights"
"754e5412-95ca-47c5-b1cc-fd5e106cfb3c","Granada Villas II"
"bf35b0c5-2591-47fb-be77-316894bca534","Grandala"
"6830d84c-c637-4911-af0c-60a09446bd0d","Grand Polo Club and Resort"
"089b262b-34f8-4f4a-bafb-3a2debe142cf","Grand Views"
"15b77ffa-b51d-4344-91cb-970df4506857","Greencrest"
"2f82253b-4d80-4951-aa67-9e0374c92c18","Green Field"
"53025038-0493-43df-acc2-bab9584afe22","Greenridge"
"f23933e4-b455-4102-b071-0c23528e0352","Greenside Residence"
"932ee300-1607-44d9-9304-2b48fc16706c","Greenspoint"
"fd044c88-dd0e-443f-bd32-e3c266fc8067","Greenville 1 and 2 Phases"
"0223ead1-c0ff-47ea-8790-3a4a264aad00","Greenway"
"f9d111da-8f58-4894-a4c5-152554154fbd","Greenway 2"
"3150d451-7624-4fc5-a2a3-29173a8b348e","Green Wood"
"ac50432c-1925-4027-8aec-2298eb00ed7c","Greygate Residences by ADE"
"e599daf2-23dc-443b-9a82-fbca16216cdb","Grove Creek Beach"
"a17ae396-2875-4954-8e56-5d712f6ac5c6","Grove on the Park"
"1d181cc8-609d-426e-a0f5-4517acb22d5a","Grove Ridge"
